,term,URI,aat_bow,spacy_cs
5500,indigenous,300410449,"['nahuatl', 'single', 'half', 'head', 'skirt', 'sewn', 'huipils', 'blouse', 'opening', 'colorfully', 'boxy', 'embroidered', 'leaving', 'refers', 'traditionallly', 'huipiles', 'woman', 'piece', 'loose', 'often', 'worn', 'rectangular', 'slit', 'center', 'language', 'folded', 'called', 'cloth', 'side', 'formed', 'associated', 'huipil']",0.616
5501,indigenous,300400846,"['church', 'entailing', 'north', 'among', 'widespread', 'hallucinogenic', 'peyotism', 'movement', 'use', 'indian', 'american', 'peyote', 'produce', 'religion', 'religious', 'native']",0.87
5502,indigenous,300410738,"['latin', 'vessel', 'regional', 'amümflor', 'seat', 'amümflors', 'liquid', 'american', 'shape', 'mapuche']",0.622
5503,indigenous,300019040,"['underwent', 'upholder', 'traditionalism', 'detail', 'convention', 'painting', 'rajput', 'school', 'characterized', 'poetical', 'bold', 'artist', 'manuscript', 'power', 'udaipur', 'consistently', 'region', 'one', 'style', 'renaissance', 'century', 'state', 'architecture', 'action', 'family', 'princely', 'consecutive', 'generally', 'well', 'showing', 'european', 'came', 'succumb', 'faded', 'somewhat', 'miniature', 'rajasthani', 'mythological', 'hindu', 'prolific', 'people', 'mewar', 'due', 'archaic', 'rigorous', 'local', 'specific', 'court', 'conservatism', 'royal', 'important', 'particular', 'portraiture', 'outline', 'influence', 'traditional', 'last', 'tradition', 'saw', 'illustration', 'dissolved', 'stood', 'artistic', 'deccani', 'patronage', 'flora', 'site', 'mughal', 'episode', 'associated', 'inspired', 'vibrant', 'coloration', 'included']",0.868
5504,indigenous,300017554,"['iroquoian', 'lake', 'hold', 'fiber', 'based', 'use', 'tribe', 'reference', 'derives', 'style', 'nation', 'area', 'century', 'new', 'european', 'general', 'time', 'five', 'great', 'native', 'speaking', 'present', 'today', 'hemp', 'rise', 'people', 'occupied', 'term', 'american', 'iroquois', 'york', 'settlement', 'culture', 'historic', 'land', 'name', 'tuscarora', 'called', 'coalesced', 'north', 'recognized', 'around', 'federally', 'noted', 'primarily']",0.903
5505,indigenous,300259515,"['remedy', 'ethnomedicine', 'practice', 'developed', 'geographic', 'ritual', 'religious', 'health', 'belief', 'ethnic', 'modern', 'within', 'herbal', 'set', 'medicine', 'includes', 'distinct', 'people', 'spiritual', 'approach', 'holistic', 'culture', 'particular', 'traditional', 'folk', 'homeopathic', 'west', 'commonly', 'healing', 'western', 'group']",0.865
5506,indigenous,300259515,"['remedy', 'ethnomedicine', 'practice', 'developed', 'geographic', 'ritual', 'religious', 'health', 'belief', 'ethnic', 'modern', 'within', 'herbal', 'set', 'medicine', 'includes', 'distinct', 'people', 'spiritual', 'approach', 'holistic', 'culture', 'particular', 'traditional', 'folk', 'homeopathic', 'west', 'commonly', 'healing', 'western', 'group']",0.865
5507,indigenous,300444298,"['descendent', 'architecture', 'produced', 'contrasted', 'work', 'original', 'colonist', 'built', 'inhabitant', 'area']",0.851
5508,indigenous,300444298,"['descendent', 'architecture', 'produced', 'contrasted', 'work', 'original', 'colonist', 'built', 'inhabitant', 'area']",0.851
5509,indigenous,300380093,"['sami', 'referred', 'arctic', 'also', 'style', 'lapp', 'refers', 'northern', 'thousand', 'russia', 'samit', 'people', 'saami', 'scandinavia', 'culture', 'sámi', 'portion', 'inhabited', 'saame']",0.935
5510,indigenous,300107613,"['development', 'neolithic', 'first', 'characterized', 'stage', 'chalcolithic', 'one', 'style', 'generally', 'walled', 'decorated', 'cyprus', 'refers', 'ending', 'found', 'went', 'vessel', 'handmade', 'beginning', 'late', 'pottery', 'bowl', 'red', 'thick', 'period', 'several', 'white', 'commonly', 'bce', 'around', 'handleless', 'flask', 'emerge', 'erimi']",0.788
5511,indigenous,300216968,"['long', 'latin', 'cantirs', 'cántaro', 'catalonia', 'developed', 'drinking', 'liquid', 'filling', 'known', 'one', 'spout', 'also', 'area', 'cántirs', 'without', 'two', 'well', 'distinguished', 'cantir', 'vessel', 'lip', 'poured', 'touching', 'among', 'america', 'colonial', 'example', 'mouth', 'short', 'spain', 'former']",0.8
5512,indigenous,300379660,"['people', 'earliest', 'indigene', 'population', 'aboriginal', 'original', 'aborigine', 'known', 'colony', 'native', 'person', 'inhabitant']",0.952
5513,indigenous,300379660,"['people', 'earliest', 'indigene', 'population', 'aboriginal', 'original', 'aborigine', 'known', 'colony', 'native', 'person', 'inhabitant']",0.952
5514,indigenous,300379660,"['people', 'earliest', 'indigene', 'population', 'aboriginal', 'original', 'aborigine', 'known', 'colony', 'native', 'person', 'inhabitant']",0.952
5515,indigenous,300379660,"['people', 'earliest', 'indigene', 'population', 'aboriginal', 'original', 'aborigine', 'known', 'colony', 'native', 'person', 'inhabitant']",0.952
5516,indigenous,300379660,"['people', 'earliest', 'indigene', 'population', 'aboriginal', 'original', 'aborigine', 'known', 'colony', 'native', 'person', 'inhabitant']",0.952
5517,indigenous,300410672,"['latin', 'used', 'ferment', 'regional', 'called', 'guada', 'guadas', 'container', 'obtained', 'american', 'variety', 'pumpkin', 'type', 'chicha']",0.746
5518,indigenous,300387832,"['family', 'two', 'andaman', 'language', 'andamanese', 'comprising', 'group']",0.752
5519,indigenous,300410944,"['latin', 'rodent', 'made', 'cape', 'apenhsons', 'central', 'american', 'known', 'particularly', 'culture', 'endemic', 'coruro', 'apenhson']",0.886
5520,indigenous,300017805,"['wabi', 'people', 'huave', 'huabi', 'culture', 'style']",0.717
5521,indigenous,300443479,"['describe', 'non', 'meant', 'based', 'descendant', 'saxon', 'perceived', 'broad', 'ethnic', 'state', 'perhaps', 'without', 'anglo', 'oppression', 'australia', 'discrimination', 'oceania', 'refers', 'africa', 'bipoc', 'regard', 'native', 'race', 'skinned', 'color', 'people', 'term', 'racism', 'ethnicity', 'actual', 'used', 'portion', 'widely', 'dark', 'inclusive', 'affected', 'black', 'united', 'group', 'skin', 'primarily']",0.861
5522,indigenous,300443479,"['describe', 'non', 'meant', 'based', 'descendant', 'saxon', 'perceived', 'broad', 'ethnic', 'state', 'perhaps', 'without', 'anglo', 'oppression', 'australia', 'discrimination', 'oceania', 'refers', 'africa', 'bipoc', 'regard', 'native', 'race', 'skinned', 'color', 'people', 'term', 'racism', 'ethnicity', 'actual', 'used', 'portion', 'widely', 'dark', 'inclusive', 'affected', 'black', 'united', 'group', 'skin', 'primarily']",0.861
5523,indigenous,300443479,"['describe', 'non', 'meant', 'based', 'descendant', 'saxon', 'perceived', 'broad', 'ethnic', 'state', 'perhaps', 'without', 'anglo', 'oppression', 'australia', 'discrimination', 'oceania', 'refers', 'africa', 'bipoc', 'regard', 'native', 'race', 'skinned', 'color', 'people', 'term', 'racism', 'ethnicity', 'actual', 'used', 'portion', 'widely', 'dark', 'inclusive', 'affected', 'black', 'united', 'group', 'skin', 'primarily']",0.861
5524,indigenous,300417866,"['including', 'printed', 'single', 'wraparound', 'first', 'south', 'malaysian', 'pareu', 'pacific', 'parea', 'later', 'piece', 'brightly', 'cotton', 'pāreu', 'pareos', 'bark', 'resembling', 'people', 'island', 'worn', 'pariu', 'garment', 'polynesia', 'pareus', 'culture', 'popularized', 'straight', 'cook', 'originally', 'french', 'usually', 'hawaii', 'patterned', 'cloth', 'adopted', 'pareo', 'paréo']",0.813
5525,indigenous,300018026,"['including', 'various', 'south', 'historically', 'chiefly', 'small', 'chile', 'divided', 'gatherer', 'spoke', 'guanaco', 'two', 'slightly', 'animal', 'dialect', 'island', 'del', 'ona', 'shellfish', 'major', 'american', 'argentina', 'culture', 'subsisted', 'aona', 'southern', 'inhabited', 'hunter', 'cormorant', 'tierra', 'different']",0.899
5526,indigenous,300017928,"['shared', 'peru', 'south', 'chile', 'bolivia', 'style', 'ecuador', 'origin', 'quechua', 'custom', 'people', 'america', 'language', 'argentina', 'culture', 'bound', 'ancient', 'quichua', 'may', 'although', 'primarily']",0.885
5527,indigenous,300017594,"['coast', 'northwest', 'american', 'culture', 'native', 'style']",0.814
5528,indigenous,300389818,"['south', 'belong', 'use', 'division', 'excluding', 'state', 'amerindian', 'central', 'native', 'broadly', 'human', 'canada', 'people', 'amerind', 'term', 'america', 'american', 'culture', 'eskimo', 'mongoloid', 'aleut', 'indie', 'north', 'west', 'united', 'considered']",0.879
5529,indigenous,300389818,"['south', 'belong', 'use', 'division', 'excluding', 'state', 'amerindian', 'central', 'native', 'broadly', 'human', 'canada', 'people', 'amerind', 'term', 'america', 'american', 'culture', 'eskimo', 'mongoloid', 'aleut', 'indie', 'north', 'west', 'united', 'considered']",0.879
5530,indigenous,300018701,"['wood', 'various', 'malaysia', 'malaysian', 'production', 'extensive', 'painting', 'religious', 'silverware', 'figure', 'region', 'nation', 'style', 'eastern', 'china', 'depict', 'modern', 'malay', 'cultural', 'refers', 'peninsula', 'flourished', 'arabic', 'human', 'batik', 'handmade', 'island', 'composed', 'synthesis', 'art', 'textile', 'external', 'rarely', 'world', 'culture', 'elaborate', 'featuring', 'islamic', 'influence', 'india', 'kris', 'basketwork', 'facilitated', 'west', 'cloth', 'carving', 'decorative', 'colonization', 'sculpture']",0.869
5531,indigenous,300311237,"['south', 'indian', 'controlled', 'reduction', 'spanish', 'part', 'missionary', 'population', 'european', 'colonist', 'reduccións', 'christianity', 'established', 'village', 'america', 'could', 'settlement', 'colonial', 'environment', 'converted', 'accommodate', 'assimilated']",0.897
5532,indigenous,300393251,"['wooden', 'non', 'store', 'artist', 'symbol', 'yolngu', 'pole', 'eastern', 'hollow', 'educate', 'modern', 'central', 'new', 'design', 'mortuary', 'arnhem', 'representing', 'larrakitj', 'people', 'memorial', 'often', 'clan', 'painted', 'land', 'used', 'ancient', 'deceased', 'larrikitj', 'bone', 'produce']",0.85
5533,indigenous,300435262,"['long', 'fuzz', 'dna', 'nahuatl', 'maya', 'mexica', 'breed', 'mexico', 'little', 'topknot', 'discussion', 'domesticated', 'appearance', 'coat', 'pink', 'chinese', 'referred', 'also', 'introduced', 'crested', 'considered', 'dog', 'xoloitzcuintlis', 'pre', 'entered', 'appear', 'modern', 'spanish', 'many', 'european', 'whether', 'refers', 'gray', 'except', 'none', 'xolo', 'sacred', 'similar', 'close', 'seen', 'probably', 'trader', 'mexican', 'history', 'genetic', 'xolos', 'late', 'african', 'hairless', 'america', 'descended', 'siberia', 'older', 'contact', 'name', 'ancient', 'hair', 'analysis', 'relationship', 'year', 'north', 'toltec', 'xoloitzcuintli', 'find', 'xoloitzcuintle', 'orthography', 'borrowing', 'however', 'short', 'variant', 'skin']",0.836
5534,indigenous,300374820,"['wood', 'hydroxyanthraquinone', 'quality', 'south', 'pau', 'ink', 'deep', 'medieval', 'subtropical', 'leather', 'played', 'brazil', 'portuguese', 'coast', 'containing', 'give', 'dye', 'caesalpinia', 'middle', 'time', 'brazilwood', 'contains', 'braziliensis', 'tropical', 'brasil', 'role', 'brownish', 'color', 'beginning', 'naming', 'imported', 'export', 'accepts', 'east', 'america', 'textile', 'red', 'woody', 'important', 'brazilian', 'colorant', 'brasilin', 'used', 'ancient', 'echinata', 'violin', 'called', 'paint', 'hard', 'varnish', 'high', 'genus', 'europe', 'tint']",0.767
5535,indigenous,300411917,"['arawakan', 'ancient', 'branch', 'people', 'family', 'antilles', 'south', 'among', 'central', 'greater', 'developed', 'america', 'language', 'caribbean']",0.904
5536,indigenous,300410633,"['latin', 'usually', 'regional', 'may', 'small', 'american', 'urinal', 'bacinica', 'portable', 'bacinicas']",0.709
5537,indigenous,300017676,"['plateau', 'american', 'culture', 'native', 'style']",0.812
5538,indigenous,300438843,"['traditional', 'recognize', 'formal', 'unique', 'relationship', 'people', 'territorial', 'enduring', 'exist', 'acknowledgement', 'statement', 'land']",0.842
5539,indigenous,300417606,"['geez', 'repertory', 'chant', 'use', 'particularly', 'ethiopian', 'coptic', 'egyptian', 'strong', 'liturgical', 'national', 'almost', 'music', 'influence', 'church', 'sung', 'eclectic', 'ethiopic', 'liturgy', 'exclusively', 'monophonic', 'although']",0.781
5540,indigenous,300411919,"['poorly', 'extinct', 'arutani', 'documented', 'kaliana', 'containing', 'family', 'two', 'south', 'appear', 'awake', 'nearly', 'american', 'language', 'distantly', 'kalianan', 'sape']",0.842
5541,indigenous,300012388,"['emitting', 'tacamahaca', 'underside', 'petiole', 'eastern', 'large', 'cross', 'taxonomic', 'containing', 'specie', 'distinguished', 'bud', 'america', 'poplar', 'balsam', 'scent', 'white', 'rather', 'populus', 'north', 'round', 'section', 'around', 'leaf', 'deciduous']",0.773
5542,indigenous,300410628,"['normal', 'version', 'small', 'sized', 'ritual', 'container', 'use', 'item', 'american', 'stand', 'miniatura', 'culture', 'miniaturas']",0.697
5543,indigenous,300264544,"['shared', 'amongst', 'early', 'buddha', 'influenced', 'known', 'founder', 'evidence', 'said', 'reincarnated', 'century', 'containing', 'two', 'modern', 'many', 'buddhism', 'buddhist', 'bodhisattva', 'noble', 'aspect', 'counterpart', 'india', 'written', 'ancient', 'tradition', 'frontier', 'system', 'tibet', 'may', 'non', 'practice', 'derived', 'ruling', 'description', 'nevertheless', 'region', 'also', 'bonpo', 'refers', 'shenrab', 'pantheon', 'ineffable', 'buddhahood', 'king', 'oracular', 'disagreement', 'almost', 'tibetan', 'root', 'noteworthy', 'lesser', 'divine', 'resulted', 'identical', 'around', 'choosing', 'largely', 'continuity', 'ritual', 'shakyamuni', 'particularly', 'priest', 'eastern', 'belief', 'incorporated', 'concern', 'along', 'bon', 'geluk', 'lama', 'biography', 'today', 'rigorously', 'cult', 'much', 'guard', 'mahayana', 'gave', 'historical', 'became', 'subterranean', 'kingship', 'name', 'organized', 'besides', 'earth', 'dzogchen', 'seems', 'considered', 'house', 'including', 'believer', 'doctrine', 'hold', 'thanks', 'thrive', 'animism', 'school', 'beyond', 'god', 'manifestation', 'nyingma', 'one', 'introduced', 'state', 'family', 'continues', 'feature', 'main', 'surviving', 'religion', 'atmosphere', 'northern', 'class', 'featured', 'mixed', 'seen', 'determine', 'magic', 'virtually', 'monastic', 'iconographic', 'commentary', 'unclear', 'heavily', 'hard', 'scripture', 'sky', 'shamanism', 'myth']",0.883
5544,indigenous,300017703,"['southeastern', 'american', 'culture', 'native', 'style']",0.826
5545,indigenous,300410517,"['latin', 'made', 'various', 'agricultural', 'columbian', 'purpose', 'agrícola', 'bag', 'large', 'pre', 'sack', 'type', 'agrícolas', 'bolsas', 'size', 'american', 'culture', 'distinctive', 'used', 'usually', 'bolsa', 'relatively', 'primarily']",0.769
5546,indigenous,300411899,"['creole', 'spanish', 'e', 'refers', 'spoken', 'influenced', 'language', 'variety', 'nicaraguan', 'ni', 'dialect']",0.585
5547,indigenous,300417607,"['honoring', 'arrival', 'chant', 'hawaiian', 'christian', 'missionary', 'surviving', 'ritual', 'movement', 'akua', 'transferred', 'honored', 'god', 'ancestral']",0.769
5548,indigenous,300210038,"['luks', 'mukluks', 'developed', 'use', 'arctic', 'also', 'boot', 'adapted', 'mukluk', 'duty', 'cotton', 'similar', 'muk', 'animal', 'sole', 'people', 'muckluks', 'often', 'worn', 'american', 'muclucs', 'subarctic', 'heavy', 'mucklucks', 'north', 'lining', 'soft', 'attached', 'construction', 'sealskin', 'hide', 'moccasin', 'skin']",0.709
5549,indigenous,300419293,"['oreamnos', 'used', 'hair', 'people', 'state', 'weave', 'combined', 'mountain', 'often', 'northwestern', 'textile', 'americanus', 'united', 'goat']",0.819
5550,indigenous,300410684,"['latin', 'long', 'made', 'girdle', 'faja', 'waist', 'use', 'incan', 'bag', 'along', 'bolsas', 'worn', 'textile', 'american', 'folded', 'fajas', 'woven', 'bolsa', 'cloth', 'stitched', 'personal']",0.471
5551,indigenous,300391392,"['used', 'existing', 'occurring', 'pre', 'term', 'culture', 'often', 'european', 'general', 'designating', 'prior', 'colonial', 'reference', 'period', 'style']",0.785
5552,indigenous,300017583,"['iroquoian', 'non', 'lake', 'derived', 'tribe', 'huron', 'style', 'believed', 'speaking', 'shore', 'people', 'america', 'culture', 'populous', 'wendat', 'wyandotte', 'french', 'confederacy', 'name', 'north', 'preferred', 'around', 'emerged', 'wyandot']",0.902
5553,indigenous,300410682,"['latin', 'bolsas', 'tubular', 'pre', 'woven', 'bolsa', 'columbian', 'may', 'malla', 'textile', 'american', 'modest', 'culture', 'bag', 'mallas']",0.608
5554,indigenous,300438780,"['categorized', 'organization', 'shuili', 'passing', 'thao', 'religious', 'office', 'yuchi', 'one', 'style', 'generation', 'tribal', 'family', 'economy', 'township', 'live', 'hereditary', 'role', 'ancestral', 'august', 'official', 'lunar', 'people', 'politics', 'clan', 'major', 'social', 'culture', 'gained', 'recognition', 'festival', 'used', 'lived', 'nantou', 'branch', 'tsou', 'revolves', 'follow', 'patriarchal', 'worship', 'spirit', 'around', 'primarily']",0.887
